SKU,Fecha,Categoria,Piezas,Piezas Ajuste,Modelo,ABC,Uso,Precio
SKU-44,08-07-24 00:00,AUDIO,177.3021319,0,Prophet,N,AUDIFONOS,69.55
SKU-44,15-07-24 00:00,AUDIO,184.9573384,0,Prophet,N,AUDIFONOS,69.55
SKU-44,22-07-24 00:00,AUDIO,190.8913974,0,Prophet,N,AUDIFONOS,69.55
SKU-44,29-07-24 00:00,AUDIO,194.2035659,0,Prophet,N,AUDIFONOS,69.55
SKU-44,05-08-24 00:00,AUDIO,194.2880325,0,Prophet,N,AUDIFONOS,69.55
SKU-44,12-08-24 00:00,AUDIO,190.9313586,0,Prophet,N,AUDIFONOS,69.55
SKU-44,19-08-24 00:00,AUDIO,184.3616901,0,Prophet,N,AUDIFONOS,69.55
SKU-44,26-08-24 00:00,AUDIO,175.2419676,0,Prophet,N,AUDIFONOS,69.55
SKU-44,02-09-24 00:00,AUDIO,164.6065197,0,Prophet,N,AUDIFONOS,69.55
SKU-44,09-09-24 00:00,AUDIO,153.7477514,0,Prophet,N,AUDIFONOS,69.55
SKU-44,16-09-24 00:00,AUDIO,144.0661895,0,Prophet,N,AUDIFONOS,69.55
SKU-44,23-09-24 00:00,AUDIO,136.902064,0,Prophet,N,AUDIFONOS,69.55
SKU-44,30-09-24 00:00,AUDIO,133.3692472,0,Prophet,N,AUDIFONOS,69.55
SKU-44,07-10-24 00:00,AUDIO,134.2123842,0,Prophet,N,AUDIFONOS,69.55
SKU-44,14-10-24 00:00,AUDIO,139.7054058,0,Prophet,N,AUDIFONOS,69.55
SKU-44,21-10-24 00:00,AUDIO,149.6046449,0,Prophet,N,AUDIFONOS,69.55
SKU-44,28-10-24 00:00,AUDIO,163.1630929,0,Prophet,N,AUDIFONOS,69.55
SKU-44,04-11-24 00:00,AUDIO,179.2047832,0,Prophet,N,AUDIFONOS,69.55
SKU-44,11-11-24 00:00,AUDIO,196.2508204,0,Prophet,N,AUDIFONOS,69.55
SKU-44,18-11-24 00:00,AUDIO,212.6821408,0,Prophet,N,AUDIFONOS,69.55
SKU-44,25-11-24 00:00,AUDIO,226.9195049,0,Prophet,N,AUDIFONOS,69.55
SKU-44,02-12-24 00:00,AUDIO,237.599069,0,Prophet,N,AUDIFONOS,69.55
SKU-44,09-12-24 00:00,AUDIO,243.7224346,0,Prophet,N,AUDIFONOS,69.55
SKU-44,16-12-24 00:00,AUDIO,244.7632604,0,Prophet,N,AUDIFONOS,69.55
SKU-44,23-12-24 00:00,AUDIO,240.7179396,0,Prophet,N,AUDIFONOS,69.55
SKU-44,30-12-24 00:00,AUDIO,232.0947982,0,Prophet,N,AUDIFONOS,69.55
SKU-44,06-01-25 00:00,AUDIO,219.8438878,0,Prophet,N,AUDIFONOS,69.55
SKU-44,13-01-25 00:00,AUDIO,205.2367512,0,Prophet,N,AUDIFONOS,69.55
SKU-44,20-01-25 00:00,AUDIO,189.7116189,0,Prophet,N,AUDIFONOS,69.55
SKU-44,27-01-25 00:00,AUDIO,174.7035772,0,Prophet,N,AUDIFONOS,69.55
SKU-44,03-02-25 00:00,AUDIO,161.4808362,0,Prophet,N,AUDIFONOS,69.55
SKU-44,10-02-25 00:00,AUDIO,151.0071293,0,Prophet,N,AUDIFONOS,69.55
SKU-44,17-02-25 00:00,AUDIO,143.8466541,0,Prophet,N,AUDIFONOS,69.55
SKU-44,24-02-25 00:00,AUDIO,140.1223018,0,Prophet,N,AUDIFONOS,69.55
SKU-44,03-03-25 00:00,AUDIO,139.5309556,0,Prophet,N,AUDIFONOS,69.55
SKU-44,10-03-25 00:00,AUDIO,141.412278,0,Prophet,N,AUDIFONOS,69.55
SKU-44,17-03-25 00:00,AUDIO,144.8605941,0,Prophet,N,AUDIFONOS,69.55
SKU-44,24-03-25 00:00,AUDIO,148.8640927,0,Prophet,N,AUDIFONOS,69.55
SKU-44,31-03-25 00:00,AUDIO,152.4522961,0,Prophet,N,AUDIFONOS,69.55
SKU-44,07-04-25 00:00,AUDIO,154.83199,0,Prophet,N,AUDIFONOS,69.55
SKU-44,14-04-25 00:00,AUDIO,155.4936515,0,Prophet,N,AUDIFONOS,69.55
SKU-44,21-04-25 00:00,AUDIO,154.2745934,0,Prophet,N,AUDIFONOS,69.55
SKU-44,28-04-25 00:00,AUDIO,151.3710078,0,Prophet,N,AUDIFONOS,69.55
SKU-44,05-05-25 00:00,AUDIO,147.2980367,0,Prophet,N,AUDIFONOS,69.55
SKU-44,12-05-25 00:00,AUDIO,142.8040218,0,Prophet,N,AUDIFONOS,69.55
SKU-44,19-05-25 00:00,AUDIO,138.7512479,0,Prophet,N,AUDIFONOS,69.55
SKU-44,26-05-25 00:00,AUDIO,135.9799973,0,Prophet,N,AUDIFONOS,69.55
SKU-44,02-06-25 00:00,AUDIO,135.1749824,0,Prophet,N,AUDIFONOS,69.55
SKU-44,09-06-25 00:00,AUDIO,136.7529165,0,Prophet,N,AUDIFONOS,69.55
SKU-44,16-06-25 00:00,AUDIO,140.7871744,0,Prophet,N,AUDIFONOS,69.55
SKU-44,23-06-25 00:00,AUDIO,146.9805343,0,Prophet,N,AUDIFONOS,69.55
SKU-44,30-06-25 00:00,AUDIO,154.6905473,0,Prophet,N,AUDIFONOS,69.55
SKU-44,07-07-25 00:00,AUDIO,163.0049832,0,Prophet,N,AUDIFONOS,69.55
SKU-44,14-07-25 00:00,AUDIO,170.8579973,0,Prophet,N,AUDIFONOS,69.55
SKU-44,21-07-25 00:00,AUDIO,177.1720409,0,Prophet,N,AUDIFONOS,69.55
SKU-44,28-07-25 00:00,AUDIO,181.0068519,0,Prophet,N,AUDIFONOS,69.55
SKU-45,01-01-24 00:00,AUDIO,335.6920732,0,Prophet,N,AUDIFONOS,69.58
SKU-45,08-01-24 00:00,AUDIO,325.4267353,0,Prophet,N,AUDIFONOS,69.58
SKU-45,15-01-24 00:00,AUDIO,316.5357589,0,Prophet,N,AUDIFONOS,69.58
SKU-45,22-01-24 00:00,AUDIO,309.9369645,0,Prophet,N,AUDIFONOS,69.58
SKU-45,29-01-24 00:00,AUDIO,306.2811263,0,Prophet,N,AUDIFONOS,69.58
SKU-45,05-02-24 00:00,AUDIO,177.9831953,0,Prophet,N,AUDIFONOS,69.58
SKU-45,12-02-24 00:00,AUDIO,167.4985901,0,Prophet,N,AUDIFONOS,69.58
SKU-45,19-02-24 00:00,AUDIO,160.4177119,0,Prophet,N,AUDIFONOS,69.58
SKU-45,26-02-24 00:00,AUDIO,156.8541166,0,Prophet,N,AUDIFONOS,69.58
SKU-45,04-03-24 00:00,AUDIO,156.4875091,0,Prophet,N,AUDIFONOS,69.58
SKU-45,11-03-24 00:00,AUDIO,158.6353585,0,Prophet,N,AUDIFONOS,69.58
SKU-45,18-03-24 00:00,AUDIO,162.3680556,0,Prophet,N,AUDIFONOS,69.58
SKU-45,25-03-24 00:00,AUDIO,166.6513904,0,Prophet,N,AUDIFONOS,69.58
SKU-45,01-04-24 00:00,AUDIO,170.4968662,0,Prophet,N,AUDIFONOS,69.58
SKU-45,08-04-24 00:00,AUDIO,173.0996802,0,Prophet,N,AUDIFONOS,69.58
SKU-45,15-04-24 00:00,AUDIO,173.9461603,0,Prophet,N,AUDIFONOS,69.58
SKU-45,22-04-24 00:00,AUDIO,172.8767767,0,Prophet,N,AUDIFONOS,69.58
SKU-45,29-04-24 00:00,AUDIO,170.0969682,0,Prophet,N,AUDIFONOS,69.58
SKU-45,06-05-24 00:00,AUDIO,166.1351167,0,Prophet,N,AUDIFONOS,69.58
SKU-45,13-05-24 00:00,AUDIO,161.7541479,0,Prophet,N,AUDIFONOS,69.58
SKU-45,20-05-24 00:00,AUDIO,157.8294677,0,Prophet,N,AUDIFONOS,69.58
SKU-45,27-05-24 00:00,AUDIO,155.2104741,0,Prophet,N,AUDIFONOS,69.58
SKU-45,03-06-24 00:00,AUDIO,154.5850848,0,Prophet,N,AUDIFONOS,69.58
SKU-45,10-06-24 00:00,AUDIO,156.366337,0,Prophet,N,AUDIFONOS,69.58
SKU-45,17-06-24 00:00,AUDIO,160.6171636,0,Prophet,N,AUDIFONOS,69.58
SKU-45,24-06-24 00:00,AUDIO,167.0243504,0,Prophet,N,AUDIFONOS,69.58
SKU-45,01-07-24 00:00,AUDIO,174.9260685,0,Prophet,N,AUDIFONOS,69.58
SKU-45,08-07-24 00:00,AUDIO,183.3901496,0,Prophet,N,AUDIFONOS,69.58
SKU-45,15-07-24 00:00,AUDIO,191.3333649,0,Prophet,N,AUDIFONOS,69.58
SKU-45,22-07-24 00:00,AUDIO,197.6662986,0,Prophet,N,AUDIFONOS,69.58
SKU-45,29-07-24 00:00,AUDIO,201.4447279,0,Prophet,N,AUDIFONOS,69.58
SKU-45,05-08-24 00:00,AUDIO,202.0072336,0,Prophet,N,AUDIFONOS,69.58
SKU-45,12-08-24 00:00,AUDIO,199.0802324,0,Prophet,N,AUDIFONOS,69.58
SKU-45,19-08-24 00:00,AUDIO,192.8355856,0,Prophet,N,AUDIFONOS,69.58
SKU-45,26-08-24 00:00,AUDIO,183.8918926,0,Prophet,N,AUDIFONOS,69.58
SKU-45,02-09-24 00:00,AUDIO,173.2577641,0,Prophet,N,AUDIFONOS,69.58
SKU-45,09-09-24 00:00,AUDIO,162.2228728,0,Prophet,N,AUDIFONOS,69.58
SKU-45,16-09-24 00:00,AUDIO,152.2094169,0,Prophet,N,AUDIFONOS,69.58
SKU-45,23-09-24 00:00,AUDIO,144.6019337,0,Prophet,N,AUDIFONOS,69.58
SKU-45,30-09-24 00:00,AUDIO,140.5764497,0,Prophet,N,AUDIFONOS,69.58
SKU-45,07-10-24 00:00,AUDIO,140.9503656,0,Prophet,N,AUDIFONOS,69.58
SKU-45,14-10-24 00:00,AUDIO,146.0721531,0,Prophet,N,AUDIFONOS,69.58
SKU-45,21-10-24 00:00,AUDIO,155.7651875,0,Prophet,N,AUDIFONOS,69.58
SKU-45,28-10-24 00:00,AUDIO,169.3334271,0,Prophet,N,AUDIFONOS,69.58
SKU-45,04-11-24 00:00,AUDIO,185.6290247,0,Prophet,N,AUDIFONOS,69.58
SKU-45,11-11-24 00:00,AUDIO,203.1742704,0,Prophet,N,AUDIFONOS,69.58
SKU-45,18-11-24 00:00,AUDIO,220.3235006,0,Prophet,N,AUDIFONOS,69.58
SKU-45,25-11-24 00:00,AUDIO,235.445617,0,Prophet,N,AUDIFONOS,69.58
SKU-45,02-12-24 00:00,AUDIO,247.1052847,0,Prophet,N,AUDIFONOS,69.58
SKU-45,09-12-24 00:00,AUDIO,254.2210371,0,Prophet,N,AUDIFONOS,69.58
SKU-45,16-12-24 00:00,AUDIO,256.1813937,0,Prophet,N,AUDIFONOS,69.58
SKU-45,23-12-24 00:00,AUDIO,252.9053308,0,Prophet,N,AUDIFONOS,69.58
SKU-45,30-12-24 00:00,AUDIO,244.8403609,0,Prophet,N,AUDIFONOS,69.58
SKU-45,06-01-25 00:00,AUDIO,232.8992044,0,Prophet,N,AUDIFONOS,69.58
SKU-45,13-01-25 00:00,AUDIO,218.3435973,0,Prophet,N,AUDIFONOS,69.58
SKU-45,20-01-25 00:00,AUDIO,202.630208,0,Prophet,N,AUDIFONOS,69.58
SKU-45,27-01-25 00:00,AUDIO,187.2381398,0,Prophet,N,AUDIFONOS,69.58
SKU-45,03-02-25 00:00,AUDIO,173.4995038,0,Prophet,N,AUDIFONOS,69.58
SKU-45,10-02-25 00:00,AUDIO,162.4538251,0,Prophet,N,AUDIFONOS,69.58
SKU-45,17-02-25 00:00,AUDIO,154.7437069,0,Prophet,N,AUDIFONOS,69.58
SKU-45,24-02-25 00:00,AUDIO,150.5636661,0,Prophet,N,AUDIFONOS,69.58
SKU-45,03-03-25 00:00,AUDIO,149.6670891,0,Prophet,N,AUDIFONOS,69.58
SKU-45,10-03-25 00:00,AUDIO,151.4287515,0,Prophet,N,AUDIFONOS,69.58
SKU-45,17-03-25 00:00,AUDIO,154.9532594,0,Prophet,N,AUDIFONOS,69.58
SKU-45,24-03-25 00:00,AUDIO,159.214015,0,Prophet,N,AUDIFONOS,69.58
SKU-45,31-03-25 00:00,AUDIO,163.2036264,0,Prophet,N,AUDIFONOS,69.58
SKU-45,07-04-25 00:00,AUDIO,166.0755161,0,Prophet,N,AUDIFONOS,69.58
SKU-45,14-04-25 00:00,AUDIO,167.2579823,0,Prophet,N,AUDIFONOS,69.58
SKU-45,21-04-25 00:00,AUDIO,166.5259077,0,Prophet,N,AUDIFONOS,69.58
SKU-45,28-04-25 00:00,AUDIO,164.0211625,0,Prophet,N,AUDIFONOS,69.58
SKU-45,05-05-25 00:00,AUDIO,160.2197425,0,Prophet,N,AUDIFONOS,69.58
SKU-45,12-05-25 00:00,AUDIO,155.8508789,0,Prophet,N,AUDIFONOS,69.58
SKU-45,19-05-25 00:00,AUDIO,151.779825,0,Prophet,N,AUDIFONOS,69.58
SKU-45,26-05-25 00:00,AUDIO,148.8709048,0,Prophet,N,AUDIFONOS,69.58
SKU-45,02-06-25 00:00,AUDIO,147.8500598,0,Prophet,N,AUDIFONOS,69.58
SKU-45,09-06-25 00:00,AUDIO,149.1862081,0,Prophet,N,AUDIFONOS,69.58
SKU-45,16-06-25 00:00,AUDIO,153.0082267,0,Prophet,N,AUDIFONOS,69.58
SKU-45,23-06-25 00:00,AUDIO,159.0695995,0,Prophet,N,AUDIFONOS,69.58
SKU-45,30-06-25 00:00,AUDIO,166.7663807,0,Prophet,N,AUDIFONOS,69.58
SKU-45,07-07-25 00:00,AUDIO,175.206936,0,Prophet,N,AUDIFONOS,69.58
SKU-45,14-07-25 00:00,AUDIO,183.3248881,0,Prophet,N,AUDIFONOS,69.58
SKU-45,21-07-25 00:00,AUDIO,190.0207446,0,Prophet,N,AUDIFONOS,69.58
SKU-45,28-07-25 00:00,AUDIO,194.3136038,0,Prophet,N,AUDIFONOS,69.58
SKU-46,01-01-24 00:00,AUDIO,43.11489814,0,Prophet,A,AUDIFONOS,245.66
SKU-46,08-01-24 00:00,AUDIO,43.34796708,0,Prophet,A,AUDIFONOS,245.66
SKU-46,15-01-24 00:00,AUDIO,43.58103601,0,Prophet,A,AUDIFONOS,245.66
SKU-46,22-01-24 00:00,AUDIO,43.81410494,0,Prophet,A,AUDIFONOS,245.66
SKU-46,29-01-24 00:00,AUDIO,44.04717387,0,Prophet,A,AUDIFONOS,245.66
SKU-46,05-02-24 00:00,AUDIO,20.00525173,0,Prophet,A,AUDIFONOS,245.66
SKU-46,12-02-24 00:00,AUDIO,20.02567635,0,Prophet,A,AUDIFONOS,245.66
SKU-46,19-02-24 00:00,AUDIO,20.04610096,0,Prophet,A,AUDIFONOS,245.66
SKU-46,26-02-24 00:00,AUDIO,20.06652558,0,Prophet,A,AUDIFONOS,245.66
SKU-46,04-03-24 00:00,AUDIO,20.08695019,0,Prophet,A,AUDIFONOS,245.66
SKU-46,11-03-24 00:00,AUDIO,20.1073748,0,Prophet,A,AUDIFONOS,245.66
SKU-46,18-03-24 00:00,AUDIO,20.12779942,0,Prophet,A,AUDIFONOS,245.66
SKU-46,25-03-24 00:00,AUDIO,20.14822403,0,Prophet,A,AUDIFONOS,245.66
SKU-46,01-04-24 00:00,AUDIO,20.16864865,0,Prophet,A,AUDIFONOS,245.66
SKU-46,08-04-24 00:00,AUDIO,20.18907326,0,Prophet,A,AUDIFONOS,245.66
SKU-46,15-04-24 00:00,AUDIO,20.20949788,0,Prophet,A,AUDIFONOS,245.66
SKU-46,22-04-24 00:00,AUDIO,20.22992249,0,Prophet,A,AUDIFONOS,245.66
SKU-46,29-04-24 00:00,AUDIO,20.25034711,0,Prophet,A,AUDIFONOS,245.66
SKU-46,06-05-24 00:00,AUDIO,20.27077172,0,Prophet,A,AUDIFONOS,245.66
SKU-46,13-05-24 00:00,AUDIO,20.29119634,0,Prophet,A,AUDIFONOS,245.66
SKU-46,20-05-24 00:00,AUDIO,20.31162095,0,Prophet,A,AUDIFONOS,245.66
SKU-46,27-05-24 00:00,AUDIO,20.33204556,0,Prophet,A,AUDIFONOS,245.66
SKU-46,03-06-24 00:00,AUDIO,20.35247018,0,Prophet,A,AUDIFONOS,245.66
SKU-46,10-06-24 00:00,AUDIO,20.37289479,0,Prophet,A,AUDIFONOS,245.66
SKU-46,17-06-24 00:00,AUDIO,20.39331941,0,Prophet,A,AUDIFONOS,245.66
SKU-46,24-06-24 00:00,AUDIO,20.41374402,0,Prophet,A,AUDIFONOS,245.66
SKU-46,01-07-24 00:00,AUDIO,20.43416864,0,Prophet,A,AUDIFONOS,245.66
SKU-46,08-07-24 00:00,AUDIO,20.45459325,0,Prophet,A,AUDIFONOS,245.66
SKU-46,15-07-24 00:00,AUDIO,20.47501787,0,Prophet,A,AUDIFONOS,245.66
SKU-46,22-07-24 00:00,AUDIO,20.49544248,0,Prophet,A,AUDIFONOS,245.66
SKU-46,29-07-24 00:00,AUDIO,20.5158671,0,Prophet,A,AUDIFONOS,245.66
SKU-46,05-08-24 00:00,AUDIO,20.53629171,0,Prophet,A,AUDIFONOS,245.66
SKU-46,12-08-24 00:00,AUDIO,20.55671632,0,Prophet,A,AUDIFONOS,245.66
SKU-46,19-08-24 00:00,AUDIO,20.57714094,0,Prophet,A,AUDIFONOS,245.66
SKU-46,26-08-24 00:00,AUDIO,20.59756555,0,Prophet,A,AUDIFONOS,245.66
SKU-46,02-09-24 00:00,AUDIO,20.61799017,0,Prophet,A,AUDIFONOS,245.66
SKU-46,09-09-24 00:00,AUDIO,20.63841478,0,Prophet,A,AUDIFONOS,245.66
SKU-46,16-09-24 00:00,AUDIO,20.6588394,0,Prophet,A,AUDIFONOS,245.66
SKU-46,23-09-24 00:00,AUDIO,20.67926401,0,Prophet,A,AUDIFONOS,245.66
SKU-46,30-09-24 00:00,AUDIO,20.69968863,0,Prophet,A,AUDIFONOS,245.66
SKU-46,07-10-24 00:00,AUDIO,20.72011324,0,Prophet,A,AUDIFONOS,245.66
SKU-46,14-10-24 00:00,AUDIO,20.74053785,0,Prophet,A,AUDIFONOS,245.66
SKU-46,21-10-24 00:00,AUDIO,20.76096247,0,Prophet,A,AUDIFONOS,245.66
SKU-46,28-10-24 00:00,AUDIO,20.78138708,0,Prophet,A,AUDIFONOS,245.66
SKU-46,04-11-24 00:00,AUDIO,20.8018117,0,Prophet,A,AUDIFONOS,245.66
SKU-46,11-11-24 00:00,AUDIO,20.82223631,0,Prophet,A,AUDIFONOS,245.66
SKU-46,18-11-24 00:00,AUDIO,20.84266093,0,Prophet,A,AUDIFONOS,245.66
SKU-46,25-11-24 00:00,AUDIO,20.86308554,0,Prophet,A,AUDIFONOS,245.66
SKU-46,02-12-24 00:00,AUDIO,20.88351016,0,Prophet,A,AUDIFONOS,245.66
SKU-46,09-12-24 00:00,AUDIO,20.90393477,0,Prophet,A,AUDIFONOS,245.66
SKU-46,16-12-24 00:00,AUDIO,20.92435939,0,Prophet,A,AUDIFONOS,245.66
SKU-46,23-12-24 00:00,AUDIO,20.944784,0,Prophet,A,AUDIFONOS,245.66
SKU-46,30-12-24 00:00,AUDIO,20.96520861,0,Prophet,A,AUDIFONOS,245.66
SKU-46,06-01-25 00:00,AUDIO,20.98563323,0,Prophet,A,AUDIFONOS,245.66
SKU-46,13-01-25 00:00,AUDIO,21.00605784,0,Prophet,A,AUDIFONOS,245.66
SKU-46,20-01-25 00:00,AUDIO,21.02648246,0,Prophet,A,AUDIFONOS,245.66
SKU-46,27-01-25 00:00,AUDIO,21.04690707,0,Prophet,A,AUDIFONOS,245.66
SKU-46,03-02-25 00:00,AUDIO,21.06733169,0,Prophet,A,AUDIFONOS,245.66
SKU-46,10-02-25 00:00,AUDIO,21.0877563,0,Prophet,A,AUDIFONOS,245.66
SKU-46,17-02-25 00:00,AUDIO,21.10818092,0,Prophet,A,AUDIFONOS,245.66
SKU-46,24-02-25 00:00,AUDIO,21.12860553,0,Prophet,A,AUDIFONOS,245.66
SKU-46,03-03-25 00:00,AUDIO,21.14903015,0,Prophet,A,AUDIFONOS,245.66
SKU-46,10-03-25 00:00,AUDIO,21.16945476,0,Prophet,A,AUDIFONOS,245.66
SKU-46,17-03-25 00:00,AUDIO,21.18987937,0,Prophet,A,AUDIFONOS,245.66
SKU-46,24-03-25 00:00,AUDIO,21.21030399,0,Prophet,A,AUDIFONOS,245.66
SKU-46,31-03-25 00:00,AUDIO,21.2307286,0,Prophet,A,AUDIFONOS,245.66
SKU-46,07-04-25 00:00,AUDIO,21.25115322,0,Prophet,A,AUDIFONOS,245.66
SKU-46,14-04-25 00:00,AUDIO,21.27157783,0,Prophet,A,AUDIFONOS,245.66
SKU-46,21-04-25 00:00,AUDIO,21.29200245,0,Prophet,A,AUDIFONOS,245.66
SKU-46,28-04-25 00:00,AUDIO,21.31242706,0,Prophet,A,AUDIFONOS,245.66
SKU-46,05-05-25 00:00,AUDIO,21.33285168,0,Prophet,A,AUDIFONOS,245.66
SKU-46,12-05-25 00:00,AUDIO,21.35327629,0,Prophet,A,AUDIFONOS,245.66
SKU-46,19-05-25 00:00,AUDIO,21.3737009,0,Prophet,A,AUDIFONOS,245.66
SKU-46,26-05-25 00:00,AUDIO,21.39412552,0,Prophet,A,AUDIFONOS,245.66
SKU-46,02-06-25 00:00,AUDIO,21.41455013,0,Prophet,A,AUDIFONOS,245.66
SKU-46,09-06-25 00:00,AUDIO,21.43497475,0,Prophet,A,AUDIFONOS,245.66
SKU-46,16-06-25 00:00,AUDIO,21.45539936,0,Prophet,A,AUDIFONOS,245.66
SKU-46,23-06-25 00:00,AUDIO,21.47582398,0,Prophet,A,AUDIFONOS,245.66
SKU-46,30-06-25 00:00,AUDIO,21.49624859,0,Prophet,A,AUDIFONOS,245.66
SKU-46,07-07-25 00:00,AUDIO,21.51667321,0,Prophet,A,AUDIFONOS,245.66
SKU-46,14-07-25 00:00,AUDIO,21.53709782,0,Prophet,A,AUDIFONOS,245.66
SKU-46,21-07-25 00:00,AUDIO,21.55752244,0,Prophet,A,AUDIFONOS,245.66
SKU-46,28-07-25 00:00,AUDIO,21.57794705,0,Prophet,A,AUDIFONOS,245.66
SKU-47,01-01-24 00:00,AUDIO,108.5245484,0,Prophet,B,AUDIFONOS,157.92
SKU-47,08-01-24 00:00,AUDIO,114.2018619,0,Prophet,B,AUDIFONOS,157.92
SKU-47,15-01-24 00:00,AUDIO,119.7580507,0,Prophet,B,AUDIFONOS,157.92
SKU-47,22-01-24 00:00,AUDIO,124.9131217,0,Prophet,B,AUDIFONOS,157.92
SKU-47,29-01-24 00:00,AUDIO,129.4190188,0,Prophet,B,AUDIFONOS,157.92
SKU-47,05-02-24 00:00,AUDIO,48.18947314,0,Prophet,B,AUDIFONOS,157.92
SKU-47,12-02-24 00:00,AUDIO,49.42539838,0,Prophet,B,AUDIFONOS,157.92
SKU-47,19-02-24 00:00,AUDIO,50.39683164,0,Prophet,B,AUDIFONOS,157.92
SKU-47,26-02-24 00:00,AUDIO,51.02258121,0,Prophet,B,AUDIFONOS,157.92
SKU-47,04-03-24 00:00,AUDIO,51.23794057,0,Prophet,B,AUDIFONOS,157.92
SKU-47,11-03-24 00:00,AUDIO,51.00266788,0,Prophet,B,AUDIFONOS,157.92
SKU-47,18-03-24 00:00,AUDIO,50.30682078,0,Prophet,B,AUDIFONOS,157.92
SKU-47,25-03-24 00:00,AUDIO,49.17364061,0,Prophet,B,AUDIFONOS,157.92
SKU-47,01-04-24 00:00,AUDIO,47.65901521,0,Prophet,B,AUDIFONOS,157.92
SKU-47,08-04-24 00:00,AUDIO,45.84745066,0,Prophet,B,AUDIFONOS,157.92
SKU-47,15-04-24 00:00,AUDIO,43.84490065,0,Prophet,B,AUDIFONOS,157.92
SKU-47,22-04-24 00:00,AUDIO,41.76918533,0,Prophet,B,AUDIFONOS,157.92
SKU-47,29-04-24 00:00,AUDIO,39.73903082,0,Prophet,B,AUDIFONOS,157.92
SKU-47,06-05-24 00:00,AUDIO,37.8629383,0,Prophet,B,AUDIFONOS,157.92
SKU-47,13-05-24 00:00,AUDIO,36.22912466,0,Prophet,B,AUDIFONOS,157.92
SKU-47,20-05-24 00:00,AUDIO,34.89765985,0,Prophet,B,AUDIFONOS,157.92
SKU-47,27-05-24 00:00,AUDIO,33.89567334,0,Prophet,B,AUDIFONOS,157.92
SKU-47,03-06-24 00:00,AUDIO,33.21614403,0,Prophet,B,AUDIFONOS,157.92
SKU-47,10-06-24 00:00,AUDIO,32.82036857,0,Prophet,B,AUDIFONOS,157.92
SKU-47,17-06-24 00:00,AUDIO,32.64377386,0,Prophet,B,AUDIFONOS,157.92
SKU-47,24-06-24 00:00,AUDIO,32.60435347,0,Prophet,B,AUDIFONOS,157.92
SKU-47,01-07-24 00:00,AUDIO,32.6127115,0,Prophet,B,AUDIFONOS,157.92
SKU-47,08-07-24 00:00,AUDIO,32.58252729,0,Prophet,B,AUDIFONOS,157.92
SKU-47,15-07-24 00:00,AUDIO,32.44023014,0,Prophet,B,AUDIFONOS,157.92
SKU-47,22-07-24 00:00,AUDIO,32.13279542,0,Prophet,B,AUDIFONOS,157.92
SKU-47,29-07-24 00:00,AUDIO,31.63282666,0,Prophet,B,AUDIFONOS,157.92
SKU-47,05-08-24 00:00,AUDIO,30.94043773,0,Prophet,B,AUDIFONOS,157.92
SKU-47,12-08-24 00:00,AUDIO,30.08185084,0,Prophet,B,AUDIFONOS,157.92
SKU-47,19-08-24 00:00,AUDIO,29.10502875,0,Prophet,B,AUDIFONOS,157.92
SKU-47,26-08-24 00:00,AUDIO,28.07301185,0,Prophet,B,AUDIFONOS,157.92
SKU-47,02-09-24 00:00,AUDIO,27.05589016,0,Prophet,B,AUDIFONOS,157.92
SKU-47,09-09-24 00:00,AUDIO,26.12247456,0,Prophet,B,AUDIFONOS,157.92
SKU-47,16-09-24 00:00,AUDIO,25.33272652,0,Prophet,B,AUDIFONOS,157.92
SKU-47,23-09-24 00:00,AUDIO,24.73186423,0,Prophet,B,AUDIFONOS,157.92
SKU-47,30-09-24 00:00,AUDIO,24.34680647,0,Prophet,B,AUDIFONOS,157.92
SKU-47,07-10-24 00:00,AUDIO,24.18527933,0,Prophet,B,AUDIFONOS,157.92
SKU-47,14-10-24 00:00,AUDIO,24.23754013,0,Prophet,B,AUDIFONOS,157.92
SKU-47,21-10-24 00:00,AUDIO,24.48031796,0,Prophet,B,AUDIFONOS,157.92
SKU-47,28-10-24 00:00,AUDIO,24.88227714,0,Prophet,B,AUDIFONOS,157.92
SKU-47,04-11-24 00:00,AUDIO,25.41011787,0,Prophet,B,AUDIFONOS,157.92
SKU-47,11-11-24 00:00,AUDIO,26.03436141,0,Prophet,B,AUDIFONOS,157.92
SKU-47,18-11-24 00:00,AUDIO,26.73393313,0,Prophet,B,AUDIFONOS,157.92
SKU-47,25-11-24 00:00,AUDIO,27.49884683,0,Prophet,B,AUDIFONOS,157.92
SKU-47,02-12-24 00:00,AUDIO,28.33057976,0,Prophet,B,AUDIFONOS,157.92
SKU-47,09-12-24 00:00,AUDIO,29.24007205,0,Prophet,B,AUDIFONOS,157.92
SKU-47,16-12-24 00:00,AUDIO,30.24363893,0,Prophet,B,AUDIFONOS,157.92
SKU-47,23-12-24 00:00,AUDIO,31.35740099,0,Prophet,B,AUDIFONOS,157.92
SKU-47,30-12-24 00:00,AUDIO,32.59107298,0,Prophet,B,AUDIFONOS,157.92
SKU-47,06-01-25 00:00,AUDIO,33.94207251,0,Prophet,B,AUDIFONOS,157.92
SKU-47,13-01-25 00:00,AUDIO,35.39089922,0,Prophet,B,AUDIFONOS,157.92
SKU-47,20-01-25 00:00,AUDIO,36.89859044,0,Prophet,B,AUDIFONOS,157.92
SKU-47,27-01-25 00:00,AUDIO,38.40680145,0,Prophet,B,AUDIFONOS,157.92
